"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost"
"PigTail Low Fat French Fries","Big Time Discounts","Food","1","Daily Paper","1","4","9598"
"PigTail Low Fat French Fries","Big Time Discounts","Food","1","Street Handout","1","4","6274"
"PigTail Low Fat French Fries","Big Time Savings","Food","1","In-Store Coupon","1","3","13580"
"PigTail Low Fat French Fries","Bye Bye Baby","Food","1","Daily Paper Radio TV","1","3","5816"
"PigTail Low Fat French Fries","Free For All","Food","1","Daily Paper","1","3","5206"
"PigTail Low Fat French Fries","Free For All","Food","1","Radio","1","2","14887"
"PigTail Low Fat French Fries","Go For It","Food","1","Radio","1","4","13717"
"PigTail Low Fat French Fries","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"PigTail Low Fat French Fries","Green Light Days","Food","1","Daily Paper","1","3","7576"
"PigTail Low Fat French Fries","Green Light Days","Food","1","Sunday Paper","1","3","9257"
"PigTail Low Fat French Fries","Green Light Special","Food","1","Daily Paper Radio","1","3","14717"
"PigTail Low Fat French Fries","High Roller Savings","Food","1","Product Attachment","1","1","12193"
"PigTail Low Fat French Fries","Money Savers","Food","1","TV","1","3","6570"
"PigTail Low Fat French Fries","One Day Sale","Food","1","Street Handout","1","2","13768.66666667"
"PigTail Low Fat French Fries","Pick Your Savings","Food","1","Radio","1","2","5649"
"PigTail Low Fat French Fries","Price Savers","Food","1","Sunday Paper Radio","1","4","5436"
"PigTail Low Fat French Fries","Price Slashers","Food","1","Sunday Paper Radio TV","1","2","7701"
"PigTail Low Fat French Fries","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"PigTail Low Fat French Fries","Price Winners","Food","1","Radio","1","3","9158"
"PigTail Low Fat French Fries","Price Winners","Food","1","Sunday Paper","1","3","11219"
"PigTail Low Fat French Fries","Price Winners","Food","1","Sunday Paper Radio TV","1","4","14718"
"PigTail Low Fat French Fries","Save-It Sale","Food","1","Daily Paper","1","1","7374"
"PigTail Low Fat French Fries","Save-It Sale","Food","1","In-Store Coupon","1","2","7142.5"
"PigTail Low Fat French Fries","Save-It Sale","Food","1","Radio","1","3","14438"
"PigTail Low Fat French Fries","Save-It Sale","Food","1","Sunday Paper","1","2","13937"
"PigTail Low Fat French Fries","Shelf Emptiers","Food","1","Daily Paper Radio","1","3","14782"
"PigTail Low Fat French Fries","Super Duper Savers","Food","1","Street Handout","1","3","5100"
"PigTail Low Fat French Fries","Super Savers","Food","1","Street Handout","1","4","14454"
"PigTail Low Fat French Fries","Super Wallet Savers","Food","1","In-Store Coupon","1","1","11087"
"PigTail Low Fat French Fries","Two Day Sale","Food","1","Radio","1","3","8227.5"
"PigTail Low Fat French Fries","Wallet Savers","Food","1","TV","1","4","6212"
"PigTail Low Fat Waffles","No Promotion","Food","0","No Media","0","0","0"
"PigTail Low Fat Waffles","Big Promo","Food","0","Radio","1","3","9852"
"PigTail Low Fat Waffles","Big Time Discounts","Food","0","Daily Paper","1","4","9598"
"PigTail Low Fat Waffles","Double Down Sale","Food","0","TV","1","3","9574"
"PigTail Low Fat Waffles","Go For It","Food","0","Radio","1","4","13717"
"PigTail Low Fat Waffles","Go For It","Food","0","Sunday Paper Radio","1","2","7765"
"PigTail Low Fat Waffles","Green Light Days","Food","0","Cash Register Handout","1","3","13919"
"PigTail Low Fat Waffles","Green Light Special","Food","0","Product Attachment","1","3","9713"
"PigTail Low Fat Waffles","Green Light Special","Food","0","Sunday Paper Radio","1","3","14834"
"PigTail Low Fat Waffles","Money Savers","Food","0","Sunday Paper","1","1","10720"
"PigTail Low Fat Waffles","Pick Your Savings","Food","0","In-Store Coupon","1","1","8351"
"PigTail Low Fat Waffles","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"PigTail Low Fat Waffles","Price Smashers","Food","0","Street Handout","1","4","9545"
"PigTail Low Fat Waffles","Price Winners","Food","0","Product Attachment","1","3","8679"
"PigTail Low Fat Waffles","Super Duper Savers","Food","0","Sunday Paper","1","3","8786.66666667"
"PigTail Low Fat Waffles","Tip Top Savings","Food","0","Street Handout","1","3","14258"
"PigTail Low Fat Waffles","Two Day Sale","Food","0","Radio","1","3","8227.5"
"PigTail Low Fat Waffles","Unbeatable Price Savers","Food","0","Bulk Mail","1","3","6678"
"PigTail Low Fat Waffles","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"PigTail Orange Popsicles","No Promotion","Food","0","No Media","0","0","0"
"PigTail Orange Popsicles","Bag Stuffers","Food","0","Daily Paper Radio","1","4","12662"
"PigTail Orange Popsicles","Big Time Discounts","Food","0","Daily Paper","1","4","9598"
"PigTail Orange Popsicles","Big Time Discounts","Food","0","In-Store Coupon","1","2","14560"
"PigTail Orange Popsicles","Double Down Sale","Food","0","TV","1","3","9574"
"PigTail Orange Popsicles","Go For It","Food","0","Bulk Mail","1","2","8707"
"PigTail Orange Popsicles","Go For It","Food","0","Product Attachment","1","2","11930"
"PigTail Orange Popsicles","Go For It","Food","0","Product Attachment","1","4","6637"
"PigTail Orange Popsicles","High Roller Savings","Food","0","Sunday Paper Radio TV","1","2","9555"
"PigTail Orange Popsicles","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"PigTail Orange Popsicles","Money Savers","Food","0","TV","1","3","6570"
"PigTail Orange Popsicles","Price Slashers","Food","0","Sunday Paper Radio TV","1","3","5411"
"PigTail Orange Popsicles","Price Winners","Food","0","Cash Register Handout","1","4","10390"
"PigTail Orange Popsicles","Sale Winners","Food","0","In-Store Coupon","1","1","9938"
"PigTail Orange Popsicles","Sale Winners","Food","0","Product Attachment","1","2","13770"
"PigTail Orange Popsicles","Save-It Sale","Food","0","In-Store Coupon","1","2","6763"
"PigTail Orange Popsicles","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"PigTail Orange Popsicles","Tip Top Savings","Food","0","Bulk Mail","1","3","10666"
"PigTail Orange Popsicles","Two Day Sale","Food","0","Daily Paper Radio TV","1","4","9734"
"PigTail Orange Popsicles","Two Day Sale","Food","0","Radio","1","3","9128"
"PigTail Orange Popsicles","Unbeatable Price Savers","Food","0","Bulk Mail","1","3","6678"
"PigTail Orange Popsicles","Weekend Markdown","Food","0","Sunday Paper","1","4","13360"
"PigTail Orange Popsicles","Weekend Markdown","Food","0","Sunday Paper Radio TV","1","1","5323"
"PigTail Pancake Mix","No Promotion","Food","1","No Media","0","0","0"
"PigTail Pancake Mix","Big Promo","Food","1","Sunday Paper Radio TV","1","3","11704"
"PigTail Pancake Mix","Big Time Discounts","Food","1","Daily Paper Radio","1","3","11151"
"PigTail Pancake Mix","Dimes Off","Food","1","Radio","1","4","11525"
"PigTail Pancake Mix","Dollar Cutters","Food","1","Radio","1","3","10441"
"PigTail Pancake Mix","Dollar Days","Food","1","Daily Paper Radio","1","3","12120"
"PigTail Pancake Mix","Dollar Days","Food","1","Sunday Paper Radio TV","1","2","12720"
"PigTail Pancake Mix","Double Down Sale","Food","1","Product Attachment","1","2","12964"
"PigTail Pancake Mix","Go For It","Food","1","Bulk Mail","1","2","8707"
"PigTail Pancake Mix","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"PigTail Pancake Mix","Green Light Days","Food","1","Daily Paper","1","3","7576"
"PigTail Pancake Mix","High Roller Savings","Food","1","TV","1","3","7261"
"PigTail Pancake Mix","Money Savers","Food","1","TV","1","3","6570"
"PigTail Pancake Mix","One Day Sale","Food","1","Bulk Mail","1","3","5094"
"PigTail Pancake Mix","Price Destroyers","Food","1","Cash Register Handout","1","3","14862"
"PigTail Pancake Mix","Price Destroyers","Food","1","Radio","1","4","11249"
"PigTail Pancake Mix","Price Slashers","Food","1","Sunday Paper","1","2","6720"
"PigTail Pancake Mix","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"PigTail Pancake Mix","Sales Days","Food","1","Bulk Mail","1","3","11674"
"PigTail Pancake Mix","Sales Days","Food","1","Street Handout","1","2","14814"
"PigTail Pancake Mix","Sales Galore","Food","1","Daily Paper Radio","1","2","6240"
"PigTail Pancake Mix","Two Day Sale","Food","1","Daily Paper Radio","1","4","14053"
"PigTail Pancake Mix","Two Day Sale","Food","1","Daily Paper Radio TV","1","1","13290"
"PigTail Pancake Mix","Two for One","Food","1","Sunday Paper Radio","1","2","11935"
"PigTail Pancake Mix","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"PigTail Pancake Mix","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"PigTail Popsicles","No Promotion","Food","1","No Media","0","0","0"
"PigTail Popsicles","Bag Stuffers","Food","1","Daily Paper","1","3","7032"
"PigTail Popsicles","Bag Stuffers","Food","1","Daily Paper Radio","1","4","12662"
"PigTail Popsicles","Big Time Savings","Food","1","Daily Paper Radio","1","3","12938"
"PigTail Popsicles","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"PigTail Popsicles","Dimes Off","Food","1","Daily Paper Radio","1","4","13158"
"PigTail Popsicles","Dimes Off","Food","1","Radio","1","4","11525"
"PigTail Popsicles","Dimes Off","Food","1","Sunday Paper Radio","1","1","10528"
"PigTail Popsicles","Dollar Cutters","Food","1","Bulk Mail","1","2","11926"
"PigTail Popsicles","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"PigTail Popsicles","Green Light Days","Food","1","Sunday Paper","1","3","9257"
"PigTail Popsicles","High Roller Savings","Food","1","Product Attachment","1","1","12193"
"PigTail Popsicles","I Cant Believe It Sale","Food","1","Product Attachment","1","4","6947"
"PigTail Popsicles","I Cant Believe It Sale","Food","1","TV","1","2","5277"
"PigTail Popsicles","Money Savers","Food","1","Sunday Paper Radio TV","1","2","8261"
"PigTail Popsicles","One Day Sale","Food","1","Bulk Mail","1","3","5094"
"PigTail Popsicles","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"PigTail Popsicles","One Day Sale","Food","1","Street Handout","1","2","14672"
"PigTail Popsicles","Price Destroyers","Food","1","Daily Paper Radio","1","2","6226"
"PigTail Popsicles","Price Destroyers","Food","1","Sunday Paper Radio","1","3","13925"
"PigTail Popsicles","Price Savers","Food","1","Sunday Paper Radio","1","4","5436"
"PigTail Popsicles","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"PigTail Popsicles","Savings Galore","Food","1","In-Store Coupon","1","3","13006"
"PigTail Popsicles","Super Duper Savers","Food","1","Daily Paper Radio","1","3","6087"
"PigTail Popsicles","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"PigTail Popsicles","Super Savers","Food","1","Street Handout","1","4","14431"
"PigTail Popsicles","Two Day Sale","Food","1","Radio","1","1","9479"
"PigTail Popsicles","Two Day Sale","Food","1","Radio","1","3","9128"
"PigTail Popsicles","Two for One","Food","1","Cash Register Handout","1","3","6863"
"PigTail Popsicles","Two for One","Food","1","Product Attachment","1","4","5983"
"PigTail Popsicles","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"PigTail Turkey TV Dinner","No Promotion","Food","1","No Media","0","0","0"
"PigTail Turkey TV Dinner","Best Savings","Food","1","Sunday Paper","1","3","10612"
"PigTail Turkey TV Dinner","Big Time Discounts","Food","1","Daily Paper Radio","1","3","11151"
"PigTail Turkey TV Dinner","Big Time Discounts","Food","1","In-Store Coupon","1","3","5940"
"PigTail Turkey TV Dinner","Bye Bye Baby","Food","1","Radio","1","4","9058"
"PigTail Turkey TV Dinner","Bye Bye Baby","Food","1","Sunday Paper","1","1","13818"
"PigTail Turkey TV Dinner","Coupon Spectacular","Food","1","Daily Paper","1","3","9058"
"PigTail Turkey TV Dinner","Dollar Cutters","Food","1","Radio","1","3","10441"
"PigTail Turkey TV Dinner","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"PigTail Turkey TV Dinner","Double Your Savings","Food","1","Daily Paper Radio TV","1","4","10760"
"PigTail Turkey TV Dinner","Free For All","Food","1","Daily Paper","1","3","5206"
"PigTail Turkey TV Dinner","Free For All","Food","1","Product Attachment","1","3","14383"
"PigTail Turkey TV Dinner","Go For It","Food","1","Product Attachment","1","2","11930"
"PigTail Turkey TV Dinner","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"PigTail Turkey TV Dinner","Money Savers","Food","1","Sunday Paper","1","1","10720"
"PigTail Turkey TV Dinner","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"PigTail Turkey TV Dinner","One Day Sale","Food","1","Street Handout","1","2","14672"
"PigTail Turkey TV Dinner","Price Cutters","Food","1","Cash Register Handout","1","3","6209"
"PigTail Turkey TV Dinner","Price Destroyers","Food","1","Cash Register Handout","1","3","14862"
"PigTail Turkey TV Dinner","Price Savers","Food","1","Sunday Paper Radio","1","2","8029"
"PigTail Turkey TV Dinner","Price Slashers","Food","1","Sunday Paper","1","2","6720"
"PigTail Turkey TV Dinner","Price Winners","Food","1","Cash Register Handout","1","4","10390"
"PigTail Turkey TV Dinner","Price Winners","Food","1","Radio","1","3","9158"
"PigTail Turkey TV Dinner","Sale Winners","Food","1","In-Store Coupon","1","2","14798.5"
"PigTail Turkey TV Dinner","Sale Winners","Food","1","In-Store Coupon","1","3","13829"
"PigTail Turkey TV Dinner","Save-It Sale","Food","1","Bulk Mail","1","2","5902"
"PigTail Turkey TV Dinner","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"PigTail Turkey TV Dinner","Save-It Sale","Food","1","Sunday Paper","1","2","13937"
"PigTail Turkey TV Dinner","Savings Galore","Food","1","In-Store Coupon","1","3","13006"
"PigTail Turkey TV Dinner","Super Duper Savers","Food","1","Daily Paper Radio","1","3","13323"
"PigTail Turkey TV Dinner","Two Day Sale","Food","1","Daily Paper Radio","1","4","14053"
"PigTail Turkey TV Dinner","Two Day Sale","Food","1","Daily Paper Radio TV","1","1","13290"
"PigTail Turkey TV Dinner","Two Day Sale","Food","1","Radio","1","1","9479"
"PigTail Turkey TV Dinner","Two Day Sale","Food","1","Radio","1","3","7327"
"PigTail Turkey TV Dinner","Weekend Markdown","Food","1","TV","1","2","8990"
"PigTail Turkey TV Dinner","You Save Days","Food","1","In-Store Coupon","1","4","9525"
"PigTail Waffles","No Promotion","Food","1","No Media","0","0","0"
"PigTail Waffles","Bag Stuffers","Food","1","Daily Paper Radio","1","4","12662"
"PigTail Waffles","Best Savings","Food","1","Radio","1","4","5329"
"PigTail Waffles","Big Promo","Food","1","Cash Register Handout","1","1","7770"
"PigTail Waffles","Bye Bye Baby","Food","1","Radio","1","4","9058"
"PigTail Waffles","Dimes Off","Food","1","Radio","1","4","11525"
"PigTail Waffles","Dimes Off","Food","1","Sunday Paper Radio","1","1","10528"
"PigTail Waffles","Dollar Cutters","Food","1","TV","1","3","6618"
"PigTail Waffles","Free For All","Food","1","Radio","1","3","14090"
"PigTail Waffles","One Day Sale","Food","1","Bulk Mail","1","3","5094"
"PigTail Waffles","Price Cutters","Food","1","Cash Register Handout","1","4","12277"
"PigTail Waffles","Price Savers","Food","1","TV","1","2","7772"
"PigTail Waffles","Price Slashers","Food","1","Street Handout","1","2","5297"
"PigTail Waffles","Price Slashers","Food","1","Sunday Paper","1","2","6720"
"PigTail Waffles","Price Winners","Food","1","Daily Paper Radio","1","3","11460"
"PigTail Waffles","Price Winners","Food","1","Daily Paper Radio TV","1","4","8355"
"PigTail Waffles","Price Winners","Food","1","Product Attachment","1","3","8679"
"PigTail Waffles","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"PigTail Waffles","Sale Winners","Food","1","Product Attachment","1","2","13770"
"PigTail Waffles","Sales Days","Food","1","Street Handout","1","2","14814"
"PigTail Waffles","Savings Galore","Food","1","Sunday Paper Radio","1","3","13657"
"PigTail Waffles","Super Savers","Food","1","Street Handout","1","4","14431"
"PigTail Waffles","Super Wallet Savers","Food","1","In-Store Coupon","1","1","11087"
"PigTail Waffles","Two Day Sale","Food","1","Daily Paper Radio TV","1","4","9734"
"PigTail Waffles","Two Day Sale","Food","1","Radio","1","3","9128"
"PigTail Waffles","Two for One","Food","1","Daily Paper","1","3","6897"
"PigTail Waffles","Two for One","Food","1","Daily Paper Radio TV","1","3","5752"
"PigTail Waffles","Two for One","Food","1","Product Attachment","1","2","10620"
"PigTail Waffles","Two for One","Food","1","Product Attachment","1","4","5983"
"PigTail Waffles","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"PigTail Waffles","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"PigTail Waffles","Weekend Markdown","Food","1","Sunday Paper","1","2","11047"
"Plato Apple Butter","No Promotion","Food","1","No Media","0","0","0"
"Plato Apple Butter","Best Savings","Food","1","Product Attachment","1","1","12512"
"Plato Apple Butter","Big Promo","Food","1","Sunday Paper Radio TV","1","3","11704"
"Plato Apple Butter","Bye Bye Baby","Food","1","Daily Paper Radio TV","1","3","5816"
"Plato Apple Butter","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"Plato Apple Butter","Dimes Off","Food","1","Sunday Paper Radio","1","1","10528"
"Plato Apple Butter","Double Down Sale","Food","1","Cash Register Handout","1","4","14271"
"Plato Apple Butter","Go For It","Food","1","Product Attachment","1","2","11930"
"Plato Apple Butter","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"Plato Apple Butter","Green Light Days","Food","1","Daily Paper","1","3","7576"
"Plato Apple Butter","High Roller Savings","Food","1","Daily Paper Radio TV","1","2","6815"
