Placa,Fecha Inicial,Hora Inicial,Fecha Final,Hora Final,Duracion,Latitud,Longitud,Geocerca,Distancia Respecto a Parada Anterior,Tiempo Respecto a Parada Anterior,Motor Apagado,Nombre de Informe
SPP037,2018-07-11,16:27:46,2018-07-11,16:38:05,0.171944444,15.826158,-87.92017,PREDIO PUCAB DPT,3.6,0.30,Si,del 9 al 15 de julio
SPP037,2018-07-11,16:39:03,2018-07-11,16:50:42,0.194166667,15.826234,-87.920298,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
SPP037,2018-07-11,16:50:42,2018-07-11,17:01:32,0.180555556,15.826234,-87.920298,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-11,17:03:34,2018-07-12,06:15:07,13.1925,15.825602,-87.918925,PREDIO PUCAB DPT,0.1,0.03,Si,del 9 al 15 de julio
SPP037,2018-07-12,06:18:43,2018-07-12,06:35:21,0.277222222,15.826463,-87.920541,PREDIO PUCAB DPT,0.2,0.06,Si,del 9 al 15 de julio
SPP037,2018-07-12,07:01:21,2018-07-12,07:07:18,0.099166667,15.841381,-87.935851,OPC,5,0.43,Si,del 9 al 15 de julio
SPP037,2018-07-12,15:39:41,2018-07-12,15:52:22,0.211388889,15.82651,-87.920643,PREDIO PUCAB DPT,107.1,8.54,Si,del 9 al 15 de julio
SPP037,2018-07-12,15:52:22,2018-07-12,15:58:23,0.100277778,15.826078,-87.920054,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-12,16:05:47,2018-07-12,16:13:44,0.1325,15.825754,-87.918402,PREDIO PUCAB DPT,0.3,0.12,Si,del 9 al 15 de julio
SPP037,2018-07-12,16:13:44,2018-07-13,09:21:32,17.13,15.825765,-87.919469,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-13,09:21:48,2018-07-13,10:52:28,1.511111111,15.825762,-87.919469,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-13,10:52:28,2018-07-13,13:15:36,2.385555556,15.825675,-87.919427,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-13,13:17:09,2018-07-13,13:40:30,0.389166667,15.825431,-87.918949,PUCAB,0,0.03,Si,del 9 al 15 de julio
SPP037,2018-07-13,13:40:30,2018-07-13,14:28:45,0.804166667,15.825431,-87.918949,PUCAB,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-13,14:28:45,2018-07-13,15:53:42,1.415833333,15.825506,-87.919013,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-13,15:53:42,2018-07-13,16:14:53,0.353055556,15.825499,-87.919005,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM675,2018-07-11,08:51:51,2018-07-11,09:04:48,0.215833333,15.32752,-87.991946,ZIP VILLANUEVA,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-11,09:04:48,2018-07-11,10:34:20,1.492222222,15.325879,-87.990663,ZIP VILLANUEVA,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-11,10:37:32,2018-07-11,11:13:22,0.597222222,15.325877,-87.990681,ZIP VILLANUEVA,0,0.05,Si,del 9 al 15 de julio
AAM675,2018-07-11,11:20:21,2018-07-11,11:58:23,0.633888889,15.32085,-87.990164,ZIP VILLANUEVA,1.3,0.12,Si,del 9 al 15 de julio
AAM675,2018-07-11,12:10:48,2018-07-11,12:16:48,0.1,15.321437,-87.990242,ZIP VILLANUEVA,0.1,0.21,Si,del 9 al 15 de julio
AAM675,2018-07-11,12:16:48,2018-07-11,12:22:45,0.099166667,15.321803,-87.990324,ZIP VILLANUEVA,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-11,12:22:45,2018-07-11,12:34:45,0.2,15.322349,-87.990623,ZIP VILLANUEVA,0.4,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-11,14:42:25,2018-07-11,15:07:49,0.423333333,15.842289,-87.940701,OPC,82.7,2.13,Si,del 9 al 15 de julio
AAM675,2018-07-11,15:07:49,2018-07-11,15:12:49,0.083333333,15.8422,-87.940465,OPC,0.2,0.00,No,del 9 al 15 de julio
AAM675,2018-07-11,16:01:48,2018-07-11,16:22:01,0.336944444,15.825608,-87.91878,PREDIO PUCAB DPT,4.5,0.82,Si,del 9 al 15 de julio
AAM675,2018-07-11,16:29:31,2018-07-11,16:38:28,0.149166667,15.82578,-87.918373,PREDIO PUCAB DPT,0.4,0.13,Si,del 9 al 15 de julio
AAM675,2018-07-11,16:42:28,2018-07-11,17:17:07,0.5775,15.825974,-87.919747,PREDIO PUCAB DPT,0.1,0.07,Si,del 9 al 15 de julio
AAM675,2018-07-11,17:24:11,2018-07-11,21:00:19,3.602222222,15.825656,-87.919141,PREDIO PUCAB DPT,0.5,0.12,Si,del 9 al 15 de julio
AAM675,2018-07-11,21:00:19,2018-07-11,21:26:16,0.4325,15.82565,-87.919073,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM675,2018-07-11,21:26:16,2018-07-12,03:17:28,5.853333333,15.825463,-87.919098,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-12,03:17:28,2018-07-12,03:30:02,0.209444444,15.825463,-87.919098,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM675,2018-07-12,03:35:21,2018-07-12,03:44:19,0.149444444,15.827135,-87.918228,PREDIO PUCAB DPT,0.4,0.09,Si,del 9 al 15 de julio
AAM675,2018-07-12,04:05:16,2018-07-12,04:12:16,0.116666667,15.83905,-87.933803,OPC,4.6,0.35,Si,del 9 al 15 de julio
AAM675,2018-07-12,05:37:38,2018-07-12,05:49:41,0.200833333,15.58263,-87.952675,ZONA LIBRE HONDURAS,44.2,1.42,Si,del 9 al 15 de julio
AAM675,2018-07-12,05:53:06,2018-07-12,06:05:03,0.199166667,15.583938,-87.957501,ZONA LIBRE HONDURAS,1.1,0.06,Si,del 9 al 15 de julio
AAM675,2018-07-12,09:07:55,2018-07-12,09:15:55,0.133333333,15.826614,-87.920828,PREDIO PUCAB DPT,40.8,3.05,Si,del 9 al 15 de julio
AAM675,2018-07-12,09:16:55,2018-07-12,09:28:52,0.199166667,15.825719,-87.919336,PREDIO PUCAB DPT,0.3,0.02,Si,del 9 al 15 de julio
AAM675,2018-07-12,09:30:52,2018-07-12,10:12:39,0.696388889,15.826772,-87.920019,PREDIO PUCAB DPT,0.3,0.03,Si,del 9 al 15 de julio
AAM675,2018-07-12,10:12:39,2018-07-12,10:17:42,0.084166667,15.826744,-87.920026,PREDIO PUCAB DPT,0.2,0.00,No,del 9 al 15 de julio
AAM675,2018-07-12,10:18:42,2018-07-12,10:39:25,0.345277778,15.825596,-87.919008,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM675,2018-07-12,10:43:15,2018-07-12,17:03:27,6.336666667,15.825539,-87.918984,PREDIO PUCAB DPT,0,0.06,Si,del 9 al 15 de julio
AAM675,2018-07-12,17:12:02,2018-07-12,17:17:59,0.099166667,15.826584,-87.919962,PREDIO PUCAB DPT,0.4,0.14,Si,del 9 al 15 de julio
AAM675,2018-07-12,17:18:59,2018-07-12,17:27:59,0.15,15.826614,-87.9185,PREDIO PUCAB DPT,0.3,0.02,Si,del 9 al 15 de julio
AAM675,2018-07-12,17:27:59,2018-07-12,17:34:59,0.116666667,15.825679,-87.918572,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-12,17:38:56,2018-07-12,17:47:45,0.146944444,15.825703,-87.919314,PREDIO PUCAB DPT,0.1,0.07,Si,del 9 al 15 de julio
AAM675,2018-07-12,17:54:22,2018-07-12,18:01:17,0.115277778,15.825768,-87.919358,PREDIO PUCAB DPT,0,0.11,Si,del 9 al 15 de julio
AAM675,2018-07-12,18:01:35,2018-07-12,18:07:21,0.096111111,15.825786,-87.919449,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM675,2018-07-12,18:10:11,2018-07-12,18:27:16,0.284722222,15.825888,-87.919579,PREDIO PUCAB DPT,0,0.05,Si,del 9 al 15 de julio
AAM675,2018-07-12,18:32:08,2018-07-12,18:44:24,0.204444444,15.825898,-87.919699,PREDIO PUCAB DPT,0,0.08,Si,del 9 al 15 de julio
AAM675,2018-07-12,18:47:24,2018-07-12,18:52:24,0.083333333,15.826266,-87.920166,PREDIO PUCAB DPT,0.4,0.05,Si,del 9 al 15 de julio
AAM675,2018-07-12,18:57:24,2018-07-12,19:07:56,0.175555556,15.827282,-87.918332,PREDIO PUCAB DPT,0,0.08,Si,del 9 al 15 de julio
AAM675,2018-07-12,20:17:43,2018-07-12,20:24:43,0.116666667,15.673106,-87.940435,GILDAN CHOLTEX,29.4,1.16,Si,del 9 al 15 de julio
AAM675,2018-07-12,20:28:43,2018-07-12,20:35:42,0.116388889,15.674321,-87.935545,GILDAN CHOLTEX,0.7,0.07,Si,del 9 al 15 de julio
AAM675,2018-07-13,06:58:24,2018-07-13,07:04:21,0.099166667,15.667859,-87.944974,GILDAN CHOLTEX,10.2,10.38,Si,del 9 al 15 de julio
AAM675,2018-07-13,07:04:38,2018-07-13,07:10:57,0.105277778,15.667206,-87.943562,ZIP CHOLOMA TEXTILES,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-13,07:45:56,2018-07-13,08:08:52,0.382222222,15.826502,-87.920609,PREDIO PUCAB DPT,30.6,0.58,Si,del 9 al 15 de julio
AAM675,2018-07-13,08:09:54,2018-07-13,08:22:16,0.206111111,15.826107,-87.920013,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM675,2018-07-13,08:28:51,2018-07-13,08:34:40,0.096944444,15.826014,-87.920005,PREDIO PUCAB DPT,0,0.11,Si,del 9 al 15 de julio
AAM675,2018-07-13,08:38:39,2018-07-13,08:43:55,0.087777778,15.825643,-87.918307,PREDIO PUCAB DPT,0.2,0.07,Si,del 9 al 15 de julio
AAM675,2018-07-13,08:56:43,2018-07-13,09:04:36,0.131388889,15.825689,-87.918524,PREDIO PUCAB DPT,0.2,0.21,No,del 9 al 15 de julio
AAM675,2018-07-13,09:10:03,2018-07-13,09:18:16,0.136944444,15.825586,-87.919067,PREDIO PUCAB DPT,0.1,0.09,Si,del 9 al 15 de julio
AAM675,2018-07-13,09:25:49,2018-07-13,09:41:10,0.255833333,15.826005,-87.919774,PREDIO PUCAB DPT,0,0.13,Si,del 9 al 15 de julio
AAM675,2018-07-13,11:13:56,2018-07-13,11:20:56,0.116666667,15.671017,-87.935565,GILDAN CHOLTEX,35.8,1.55,Si,del 9 al 15 de julio
AAM675,2018-07-13,11:52:50,2018-07-13,12:03:47,0.1825,15.825913,-87.919751,PREDIO PUCAB DPT,30.9,0.53,Si,del 9 al 15 de julio
AAM675,2018-07-13,12:05:47,2018-07-13,12:15:44,0.165833333,15.826421,-87.918432,PREDIO PUCAB DPT,0.4,0.03,Si,del 9 al 15 de julio
AAM675,2018-07-13,12:16:02,2018-07-13,12:49:18,0.554444444,15.825905,-87.919464,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM675,2018-07-13,12:51:42,2018-07-13,13:00:39,0.149166667,15.826487,-87.918499,PREDIO PUCAB DPT,0.3,0.04,Si,del 9 al 15 de julio
AAM675,2018-07-13,13:01:39,2018-07-13,13:34:18,0.544166667,15.826081,-87.919862,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM675,2018-07-13,13:38:37,2018-07-13,13:44:12,0.093055556,15.827142,-87.918228,PREDIO PUCAB DPT,0.3,0.07,Si,del 9 al 15 de julio
AAM675,2018-07-13,14:57:59,2018-07-13,15:02:59,0.083333333,15.842201,-87.938161,OPC,4.6,1.23,Si,del 9 al 15 de julio
AAM675,2018-07-13,16:16:46,2018-07-13,16:30:46,0.233333333,15.740945,-87.889683,ADUANA CORANORTE,23.9,1.23,Si,del 9 al 15 de julio
AAM675,2018-07-13,16:30:46,2018-07-13,16:36:43,0.099166667,15.740625,-87.889504,ADUANA CORANORTE,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-13,17:18:19,2018-07-13,17:27:37,0.155,15.826051,-87.919994,PREDIO PUCAB DPT,19.5,0.69,Si,del 9 al 15 de julio
AAM675,2018-07-13,17:29:37,2018-07-13,17:34:37,0.083333333,15.825867,-87.918407,PREDIO PUCAB DPT,0.3,0.03,Si,del 9 al 15 de julio
AAM675,2018-07-13,17:43:34,2018-07-13,17:54:27,0.181388889,15.825635,-87.919124,PREDIO PUCAB DPT,0.6,0.15,Si,del 9 al 15 de julio
AAM675,2018-07-13,17:57:24,2018-07-13,18:18:49,0.356944444,15.825617,-87.919158,PREDIO PUCAB DPT,0,0.05,No,del 9 al 15 de julio
AAM675,2018-07-13,18:20:39,2018-07-13,18:27:33,0.115,15.82603,-87.919741,PREDIO PUCAB DPT,0,0.03,Si,del 9 al 15 de julio
AAM675,2018-07-13,18:28:19,2018-07-13,18:36:30,0.136388889,15.826022,-87.919815,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM675,2018-07-13,18:38:12,2018-07-13,18:57:23,0.319722222,15.82604,-87.919955,PREDIO PUCAB DPT,0,0.03,Si,del 9 al 15 de julio
AAM675,2018-07-13,18:58:26,2018-07-13,22:37:31,3.651388889,15.826235,-87.920058,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM675,2018-07-13,22:37:31,2018-07-14,01:22:28,2.749166667,15.826294,-87.920131,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM675,2018-07-14,01:22:28,2018-07-14,02:52:34,1.501666667,15.826304,-87.920161,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM675,2018-07-14,02:52:34,2018-07-14,03:00:02,0.124444444,15.826304,-87.920161,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM675,2018-07-14,03:01:45,2018-07-14,03:10:07,0.139444444,15.827109,-87.918222,PREDIO PUCAB DPT,0.3,0.03,Si,del 9 al 15 de julio
AAM675,2018-07-14,03:28:10,2018-07-14,03:34:07,0.099166667,15.842527,-87.93872,OPC,4.5,0.30,Si,del 9 al 15 de julio
AAM675,2018-07-14,03:38:07,2018-07-14,03:44:07,0.1,15.841928,-87.939204,OPC,0.8,0.07,Si,del 9 al 15 de julio
AAM772,2018-07-09,02:28:26,2018-07-09,13:32:03,11.06027778,15.826218,-87.919628,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM772,2018-07-09,13:32:44,2018-07-09,13:43:28,0.178888889,15.826102,-87.919596,PREDIO PUCAB DPT,0,0.01,No,del 9 al 15 de julio
AAM739,2018-07-10,17:01:03,2018-07-10,17:14:58,0.231944444,15.825643,-87.919283,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM739,2018-07-10,17:18:17,2018-07-10,17:57:50,0.659166667,15.825623,-87.919235,PREDIO PUCAB DPT,0,0.06,No,del 9 al 15 de julio
AAM739,2018-07-10,18:01:13,2018-07-10,20:02:30,2.021388889,15.825618,-87.919335,PREDIO PUCAB DPT,0,0.06,Si,del 9 al 15 de julio
AAM739,2018-07-10,20:02:30,2018-07-10,20:59:04,0.942777778,15.825618,-87.919335,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-10,20:59:04,2018-07-11,06:42:13,9.719166667,15.825636,-87.919366,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-11,06:42:47,2018-07-11,12:39:44,5.949166667,15.825604,-87.919404,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM739,2018-07-11,12:40:22,2018-07-11,14:22:57,1.709722222,15.825648,-87.919271,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM739,2018-07-11,14:23:21,2018-07-11,15:05:03,0.695,15.825613,-87.919353,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM739,2018-07-11,15:05:03,2018-07-11,15:13:02,0.133055556,15.825613,-87.919353,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-11,15:31:45,2018-07-11,15:38:48,0.1175,15.825658,-87.918384,PREDIO PUCAB DPT,0.7,0.31,Si,del 9 al 15 de julio
AAM739,2018-07-11,15:38:48,2018-07-11,15:48:48,0.166666667,15.825559,-87.91877,PREDIO PUCAB DPT,0.1,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-11,15:52:48,2018-07-11,15:59:51,0.1175,15.826501,-87.918461,PREDIO PUCAB DPT,0.5,0.07,Si,del 9 al 15 de julio
AAM739,2018-07-11,16:00:51,2018-07-11,16:06:13,0.089444444,15.825699,-87.919118,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-11,16:10:59,2018-07-11,16:18:32,0.125833333,15.825971,-87.919631,PREDIO PUCAB DPT,0.1,0.08,Si,del 9 al 15 de julio
AAM739,2018-07-11,16:18:32,2018-07-11,16:27:38,0.151666667,15.825971,-87.919631,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM739,2018-07-11,16:31:17,2018-07-11,16:36:41,0.09,15.827096,-87.918261,PREDIO PUCAB DPT,0.4,0.06,Si,del 9 al 15 de julio
AAM739,2018-07-11,16:36:41,2018-07-11,16:44:48,0.135277778,15.827096,-87.918261,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM739,2018-07-11,17:24:54,2018-07-11,17:31:54,0.116666667,15.841077,-87.940595,OPC,5.3,0.67,Si,del 9 al 15 de julio
AAM739,2018-07-11,17:35:54,2018-07-11,17:49:57,0.234166667,15.843056,-87.940616,OPC,0.4,0.07,Si,del 9 al 15 de julio
AAM739,2018-07-11,18:13:00,2018-07-11,18:22:03,0.150833333,15.825737,-87.918582,PREDIO PUCAB DPT,4.5,0.38,Si,del 9 al 15 de julio
AAM739,2018-07-11,18:22:03,2018-07-11,21:15:55,2.897777778,15.82572,-87.919317,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-11,21:15:55,2018-07-11,21:49:22,0.5575,15.825703,-87.919311,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-11,21:49:22,2018-07-12,06:30:32,8.686111111,15.825595,-87.919267,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-12,06:30:32,2018-07-12,06:37:48,0.121111111,15.825595,-87.919267,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-12,06:37:48,2018-07-12,09:02:42,2.415,15.825625,-87.919303,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-12,09:06:37,2018-07-12,11:11:36,2.083055556,15.825612,-87.919218,PREDIO PUCAB DPT,0,0.07,Si,del 9 al 15 de julio
AAM739,2018-07-12,11:11:36,2018-07-12,11:27:14,0.260555556,15.825612,-87.919218,PREDIO PUCAB DPT,0.2,0.00,No,del 9 al 15 de julio
AAM739,2018-07-12,11:28:17,2018-07-12,12:12:48,0.741944444,15.826499,-87.91987,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-12,12:16:52,2018-07-12,12:31:29,0.243611111,15.82591,-87.91957,PREDIO PUCAB DPT,0.4,0.07,Si,del 9 al 15 de julio
AAM739,2018-07-12,12:33:26,2018-07-12,13:19:16,0.763888889,15.825865,-87.919612,PREDIO PUCAB DPT,0,0.03,Si,del 9 al 15 de julio
AAM739,2018-07-12,13:19:16,2018-07-12,13:31:58,0.211666667,15.825865,-87.919612,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-12,13:37:01,2018-07-12,13:43:35,0.109444444,15.827022,-87.918289,PREDIO PUCAB DPT,0.4,0.08,Si,del 9 al 15 de julio
AAM739,2018-07-12,14:45:17,2018-07-12,15:10:25,0.418888889,15.841037,-87.934331,OPC,5.6,1.03,Si,del 9 al 15 de julio
AAM739,2018-07-12,15:11:29,2018-07-12,15:52:24,0.681944444,15.841321,-87.934564,OPC,0,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-12,15:52:47,2018-07-12,16:00:06,0.121944444,15.840938,-87.934552,OPC,0.2,0.01,No,del 9 al 15 de julio
AAM739,2018-07-12,16:37:15,2018-07-12,16:43:18,0.100833333,15.826659,-87.920783,PREDIO PUCAB DPT,4.8,0.62,Si,del 9 al 15 de julio
AAM739,2018-07-13,15:42:54,2018-07-13,15:52:54,0.166666667,15.60499,-87.95807,HANES CHOLOMA,98.5,22.99,Si,del 9 al 15 de julio
AAM739,2018-07-13,15:52:54,2018-07-13,17:07:12,1.238333333,15.604936,-87.958529,HANES CHOLOMA,0.1,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-13,17:10:54,2018-07-13,17:16:04,0.086111111,15.604962,-87.957143,HANES CHOLOMA,0.2,0.06,Si,del 9 al 15 de julio
AAM739,2018-07-13,17:29:43,2018-07-13,17:55:49,0.435,15.584073,-87.957496,ZONA LIBRE HONDURAS,3.7,0.23,Si,del 9 al 15 de julio
AAM739,2018-07-13,19:08:07,2018-07-13,19:13:10,0.084166667,15.826602,-87.920885,PREDIO PUCAB DPT,41.4,1.21,Si,del 9 al 15 de julio
AAM739,2018-07-13,19:13:10,2018-07-13,19:54:42,0.692222222,15.826402,-87.920477,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-13,19:54:42,2018-07-13,20:33:26,0.645555556,15.826402,-87.920477,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-13,20:37:29,2018-07-13,22:35:27,1.966111111,15.825725,-87.918501,PREDIO PUCAB DPT,0.3,0.07,Si,del 9 al 15 de julio
AAM739,2018-07-13,22:40:06,2018-07-14,06:27:58,7.797777778,15.825997,-87.919904,PREDIO PUCAB DPT,0.1,0.08,Si,del 9 al 15 de julio
AAM739,2018-07-14,06:27:58,2018-07-14,06:39:46,0.196666667,15.825997,-87.919904,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-14,06:39:46,2018-07-14,08:42:11,2.040277778,15.826069,-87.920082,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-14,08:42:28,2018-07-14,08:59:54,0.290555556,15.825907,-87.919464,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-14,09:00:54,2018-07-14,09:46:00,0.751666667,15.826097,-87.919929,PREDIO PUCAB DPT,0.3,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-14,09:47:03,2018-07-14,09:52:03,0.083333333,15.827259,-87.918459,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-14,09:53:03,2018-07-14,10:00:03,0.116666667,15.826941,-87.918338,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-14,11:39:59,2018-07-14,11:50:34,0.176388889,15.484243,-88.00652,ZIP SAN JOSE,72.7,1.67,No,del 9 al 15 de julio
AAM739,2018-07-14,13:51:01,2018-07-14,14:10:14,0.320277778,15.826098,-87.92011,PREDIO PUCAB DPT,55.1,2.01,Si,del 9 al 15 de julio
AAM739,2018-07-14,14:11:53,2018-07-14,14:18:53,0.116666667,15.82557,-87.918552,PREDIO PUCAB DPT,0.1,0.03,Si,del 9 al 15 de julio
AAM739,2018-07-14,14:19:56,2018-07-14,14:27:59,0.134166667,15.826516,-87.918518,PREDIO PUCAB DPT,0.2,0.02,Si,del 9 al 15 de julio
AAM739,2018-07-14,14:30:56,2018-07-14,14:49:28,0.308888889,15.825905,-87.919623,PREDIO PUCAB DPT,0.1,0.05,Si,del 9 al 15 de julio
AAM739,2018-07-14,14:50:21,2018-07-14,15:15:16,0.415277778,15.826045,-87.919782,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM739,2018-07-14,15:21:23,2018-07-14,20:41:33,5.336111111,15.826183,-87.920198,PREDIO PUCAB DPT,0.3,0.10,Si,del 9 al 15 de julio
AAM739,2018-07-14,20:41:33,2018-07-14,21:08:02,0.441388889,15.826119,-87.920087,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-14,21:08:02,2018-07-15,08:38:25,11.50638889,15.826134,-87.920078,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-15,08:42:54,2018-07-15,14:48:15,6.089166667,15.826155,-87.920227,PREDIO PUCAB DPT,0,0.07,Si,del 9 al 15 de julio
AAM739,2018-07-15,14:48:15,2018-07-15,14:54:55,0.111111111,15.826155,-87.920227,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-15,14:54:55,2018-07-15,18:47:07,3.87,15.826076,-87.920242,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM739,2018-07-15,18:47:07,2018-07-15,19:15:32,0.473611111,15.826076,-87.920242,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM739,2018-07-15,19:15:32,2018-07-15,22:45:43,3.503055556,15.826122,-87.920206,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-09,02:15:03,2018-07-09,06:39:53,4.413888889,14.376516,-89.210071,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-09,06:39:53,2018-07-09,06:45:42,0.096944444,14.376516,-89.210071,FRONTERA EL POY,0,0.00,No,del 9 al 15 de julio
AAM661,2018-07-09,06:45:42,2018-07-09,16:20:55,9.586944444,14.376569,-89.209986,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-09,16:20:55,2018-07-09,16:35:43,0.246666667,14.376569,-89.209986,FRONTERA EL POY,0,0.00,No,del 9 al 15 de julio
AAM661,2018-07-09,16:35:43,2018-07-09,17:23:21,0.793888889,14.376775,-89.209924,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-09,18:10:22,2018-07-09,19:25:32,1.252777778,14.376696,-89.209837,FRONTERA EL POY,11.6,0.78,Si,del 9 al 15 de julio
AAM661,2018-07-09,19:25:32,2018-07-09,19:31:10,0.093888889,14.376641,-89.209885,FRONTERA EL POY,0,0.00,No,del 9 al 15 de julio
AAM661,2018-07-09,19:31:10,2018-07-10,09:41:01,14.16416667,14.376613,-89.2099,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-10,09:41:03,2018-07-10,11:01:14,1.336388889,14.376613,-89.2099,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-10,11:01:14,2018-07-10,11:06:32,0.088333333,14.376781,-89.209903,FRONTERA EL POY,0,0.00,No,del 9 al 15 de julio
AAM661,2018-07-10,11:06:32,2018-07-10,13:50:31,2.733055556,14.376795,-89.209866,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-10,13:50:31,2018-07-10,14:05:24,0.248055556,14.376795,-89.209866,FRONTERA EL POY,0,0.00,No,del 9 al 15 de julio
AAM661,2018-07-10,14:05:24,2018-07-10,20:57:55,6.875277778,14.376865,-89.210086,FRONTERA EL POY,0,0.00,Si,del 9 al 15 de julio
AAM661,2018-07-10,20:59:03,2018-07-10,21:08:39,0.16,14.377107,-89.209462,FRONTERA EL POY,0.1,0.02,Si,del 9 al 15 de julio
