"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales","estimate"
"Plato Creamy Peanut Butter","Best Savings","Food",0,"Daily Paper Radio TV",1,4,5382,9.28,6.63494354512949
"Plato Creamy Peanut Butter","Big Promo","Food",0,"Sunday Paper",1,2,5112,9.28,6.63494354512949
"Plato Creamy Peanut Butter","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,9.28,6.63494354512949
"Plato Creamy Peanut Butter","Cash Register Lottery","Food",0,"Daily Paper Radio TV",1,29,5559,4.64,6.63494354512949
"Plato Creamy Peanut Butter","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,4.64,6.63494354512949
"Plato Creamy Peanut Butter","Green Light Days","Food",0,"Street Handout",1,2,13342,6.96,6.63494354512949
"Plato Creamy Peanut Butter","One Day Sale","Food",0,"Daily Paper Radio TV",1,1,11729,11.6,6.63494354512949
"Plato Creamy Peanut Butter","Price Destroyers","Food",0,"TV",1,1,10417,4.64,6.63494354512949
"Plato Creamy Peanut Butter","Two Day Sale","Food",0,"Daily Paper Radio",1,4,11252,6.96,6.63494354512949
"Plato Creamy Peanut Butter","Two Day Sale","Food",0,"Sunday Paper",1,3,12688,9.28,6.63494354512949
"Plato Creamy Peanut Butter","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,6.96,6.63494354512949
"Plato Creamy Peanut Butter","Weekend Markdown","Food",0,"Sunday Paper Radio TV",1,2,6751,4.64,6.63494354512949
"Plato Creamy Peanut Butter","You Save Days","Food",0,"Bulk Mail",1,4,13181,13.92,6.63494354512949
"Plato Creamy Peanut Butter","You Save Days","Food",0,"Sunday Paper",1,4,5127,9.28,6.63494354512949
"Plato Decaf Coffee","'No Promotion","Drink",1,"No Media",0,0,0,435.55,264.305349199735
"Plato Decaf Coffee","Bye Bye Baby","Drink",1,"TV",1,4,6292,11.24,5.74202318473457
"Plato Decaf Coffee","Cash Register Lottery","Drink",1,"In-Store Coupon",1,29,9578,5.62,5.74202318473457
"Plato Decaf Coffee","Cash Register Lottery","Drink",1,"Sunday Paper Radio",1,29,12361,8.43,5.74202318473457
"Plato Decaf Coffee","Dimes Off","Drink",1,"Daily Paper Radio TV",1,2,9647,5.62,5.74202318473457
"Plato Decaf Coffee","Green Light Days","Drink",1,"Daily Paper",1,2,6627,11.24,5.74202318473457
"Plato Decaf Coffee","High Roller Savings","Drink",1,"Daily Paper",1,4,10184,8.43,5.74202318473457
"Plato Decaf Coffee","Price Destroyers","Drink",1,"TV",1,2,13592,8.43,5.74202318473457
"Plato Decaf Coffee","Price Slashers","Drink",1,"Sunday Paper Radio TV",1,1,8621,8.43,5.74202318473457
"Plato Decaf Coffee","Price Winners","Drink",1,"Cash Register Handout",1,4,10377,11.24,5.74202318473457
"Plato Decaf Coffee","Save-It Sale","Drink",1,"Daily Paper Radio",1,2,6484,8.43,5.74202318473457
"Plato Decaf Coffee","Unbeatable Price Savers","Drink",1,"Daily Paper Radio TV",1,3,13777,11.24,5.74202318473457
"Plato Extra Chunky Peanut Butter","'No Promotion","Food",1,"No Media",0,0,0,199.92,266.201061138571
"Plato Extra Chunky Peanut Butter","Bye Bye Baby","Food",1,"TV",1,4,6292,5.04,7.63773512357051
"Plato Extra Chunky Peanut Butter","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,3.36,7.63773512357051
"Plato Extra Chunky Peanut Butter","Dimes Off","Food",1,"Bulk Mail",1,3,8497,1.68,7.63773512357051
"Plato Extra Chunky Peanut Butter","Dimes Off","Food",1,"In-Store Coupon",1,3,10165,1.68,7.63773512357051
"Plato Extra Chunky Peanut Butter","Double Down Sale","Food",1,"Daily Paper",1,1,5596,5.04,7.63773512357051
"Plato Extra Chunky Peanut Butter","Free For All","Food",1,"Product Attachment",1,2,12180,3.36,7.63773512357051
"Plato Extra Chunky Peanut Butter","Green Light Days","Food",1,"Daily Paper",1,2,6627,3.36,7.63773512357051
"Plato Extra Chunky Peanut Butter","High Roller Savings","Food",1,"Daily Paper",1,4,10184,5.04,7.63773512357051
"Plato Extra Chunky Peanut Butter","Money Savers","Food",1,"Cash Register Handout",1,4,5301,8.4,7.63773512357051
"Plato Extra Chunky Peanut Butter","Price Savers","Food",1,"Cash Register Handout",1,3,12820,3.36,7.63773512357051
"Plato Extra Chunky Peanut Butter","Sales Days","Food",1,"Daily Paper",1,1,6271,5.04,7.63773512357051
"Plato Extra Chunky Peanut Butter","Sales Days","Food",1,"Street Handout",1,2,13982,1.68,7.63773512357051
"Plato Extra Chunky Peanut Butter","Sales Galore","Food",1,"Bulk Mail",1,2,9655,6.72,7.63773512357051
"Plato Extra Chunky Peanut Butter","Unbeatable Price Savers","Food",1,"Product Attachment",1,4,12436,6.72,7.63773512357051
"Plato French Roast Coffee","'No Promotion","Drink",1,"No Media",0,0,0,372.96,264.305349199735
"Plato French Roast Coffee","Big Time Discounts","Drink",1,"Product Attachment",1,2,10993,11.84,5.74202318473457
"Plato French Roast Coffee","Double Down Sale","Drink",1,"Daily Paper Radio",1,4,6267,11.84,5.74202318473457
"Plato French Roast Coffee","Mystery Sale","Drink",1,"Bulk Mail",1,2,8497,11.84,5.74202318473457
"Plato French Roast Coffee","Price Cutters","Drink",1,"Cash Register Handout",1,3,14552,5.92,5.74202318473457
"Plato French Roast Coffee","Shelf Emptiers","Drink",1,"Bulk Mail",1,2,11786,8.88,5.74202318473457
"Plato French Roast Coffee","Super Duper Savers","Drink",1,"Daily Paper",1,1,9100,11.84,5.74202318473457
"Plato French Roast Coffee","Two Day Sale","Drink",1,"Daily Paper Radio",1,4,11252,11.84,5.74202318473457
"Plato French Roast Coffee","You Save Days","Drink",1,"TV",1,2,10822,8.88,5.74202318473457
"Plato Grape Jam","'No Promotion","Food",0,"No Media",0,0,0,201.96,265.19826956013
"Plato Grape Jam","Bag Stuffers","Food",0,"In-Store Coupon",1,3,11589,7.92,6.63494354512949
"Plato Grape Jam","Big Promo","Food",0,"Sunday Paper",1,2,5112,7.92,6.63494354512949
"Plato Grape Jam","Dimes Off","Food",0,"In-Store Coupon",1,3,10165,5.94,6.63494354512949
"Plato Grape Jam","Price Cutters","Food",0,"Product Attachment",1,4,12920,3.96,6.63494354512949
"Plato Grape Jam","Price Savers","Food",0,"Cash Register Handout",1,3,12820,7.92,6.63494354512949
"Plato Grape Jam","Sales Galore","Food",0,"Product Attachment",1,3,14908,5.94,6.63494354512949
"Plato Grape Jam","Shelf Clearing Days","Food",0,"In-Store Coupon",1,1,10921,7.92,6.63494354512949
"Plato Grape Jam","Shelf Emptiers","Food",0,"Bulk Mail",1,2,11786,5.94,6.63494354512949
"Plato Grape Jam","Shelf Emptiers","Food",0,"Cash Register Handout",1,4,9229,3.96,6.63494354512949
"Plato Grape Jam","Shelf Emptiers","Food",0,"Sunday Paper Radio TV",1,3,8969,7.92,6.63494354512949
"Plato Grape Jam","Super Wallet Savers","Food",0,"Cash Register Handout",1,2,14019,5.94,6.63494354512949
"Plato Grape Jam","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,7.92,6.63494354512949
"Plato Grape Jelly","'No Promotion","Food",1,"No Media",0,0,0,202.76,266.201061138571
"Plato Grape Jelly","Free For All","Food",1,"Street Handout",1,1,5518,4.44,7.63773512357051
"Plato Grape Jelly","Green Light Days","Food",1,"Street Handout",1,2,13342,5.92,7.63773512357051
"Plato Grape Jelly","High Roller Savings","Food",1,"Daily Paper",1,4,10184,5.92,7.63773512357051
"Plato Grape Jelly","Mystery Sale","Food",1,"In-Store Coupon",1,2,13161,1.48,7.63773512357051
"Plato Grape Jelly","Price Cutters","Food",1,"Cash Register Handout",1,3,14552,5.92,7.63773512357051
"Plato Grape Jelly","Price Destroyers","Food",1,"TV",1,2,13592,4.44,7.63773512357051
"Plato Grape Jelly","Price Savers","Food",1,"Cash Register Handout",1,3,12820,4.44,7.63773512357051
"Plato Grape Jelly","Sales Days","Food",1,"Daily Paper",1,2,9166,4.44,7.63773512357051
"Plato Grape Jelly","Sales Galore","Food",1,"Product Attachment",1,3,14908,4.44,7.63773512357051
"Plato Grape Jelly","Savings Galore","Food",1,"Sunday Paper Radio",1,4,10526,2.96,7.63773512357051
"Plato Grape Jelly","Savings Galore","Food",1,"Sunday Paper Radio TV",1,1,6165,5.92,7.63773512357051
"Plato Grape Jelly","Three for One","Food",1,"Sunday Paper",1,2,11825,2.96,7.63773512357051
"Plato Grape Jelly","Two for One","Food",1,"Bulk Mail",1,2,8642,5.92,7.63773512357051
"Plato Grape Preserves","'No Promotion","Food",0,"No Media",0,0,0,80.3,265.19826956013
"Plato Grape Preserves","Big Promo","Food",0,"Cash Register Handout",1,2,12388,2.92,6.63494354512949
"Plato Grape Preserves","Big Promo","Food",0,"Sunday Paper",1,2,5112,2.92,6.63494354512949
"Plato Grape Preserves","Big Time Discounts","Food",0,"Product Attachment",1,2,10993,1.46,6.63494354512949
"Plato Grape Preserves","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,2.92,6.63494354512949
"Plato Grape Preserves","Free For All","Food",0,"Sunday Paper Radio",1,3,12624,2.19,6.63494354512949
"Plato Grape Preserves","Go For It","Food",0,"Radio",1,3,12403,2.92,6.63494354512949
"Plato Grape Preserves","High Roller Savings","Food",0,"Daily Paper",1,4,10184,2.92,6.63494354512949
"Plato Grape Preserves","Price Cutters","Food",0,"Cash Register Handout",1,3,14552,2.92,6.63494354512949
"Plato Grape Preserves","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,2.92,6.63494354512949
"Plato Grape Preserves","Save-It Sale","Food",0,"Product Attachment",1,3,6025,2.19,6.63494354512949
"Plato Grape Preserves","Tip Top Savings","Food",0,"Daily Paper Radio TV",1,4,5490,1.46,6.63494354512949
"Plato Grape Preserves","Two Day Sale","Food",0,"Daily Paper",1,3,10365,2.19,6.63494354512949
"Plato Grape Preserves","Two Day Sale","Food",0,"Sunday Paper",1,3,12688,2.92,6.63494354512949
"Plato Hot Chocolate","'No Promotion","Drink",0,"No Media",0,0,0,73.75,263.302557621294
"Plato Hot Chocolate","Best Savings","Drink",0,"Daily Paper Radio TV",1,4,5382,2.36,4.73923160629355
"Plato Hot Chocolate","Best Savings","Drink",0,"Radio",1,4,13141,1.77,4.73923160629355
"Plato Hot Chocolate","Big Promo","Drink",0,"Sunday Paper",1,2,5112,1.77,4.73923160629355
"Plato Hot Chocolate","Cash Register Lottery","Drink",0,"Daily Paper Radio",1,29,5986,1.77,4.73923160629355
"Plato Hot Chocolate","Go For It","Drink",0,"Daily Paper Radio TV",1,4,10055,1.77,4.73923160629355
"Plato Hot Chocolate","Go For It","Drink",0,"Radio",1,3,12403,2.36,4.73923160629355
"Plato Hot Chocolate","High Roller Savings","Drink",0,"Daily Paper",1,4,10184,1.77,4.73923160629355
"Plato Hot Chocolate","One Day Sale","Drink",0,"Daily Paper Radio TV",1,1,11729,1.77,4.73923160629355
"Plato Hot Chocolate","One Day Sale","Drink",0,"In-Store Coupon",1,2,9307,2.36,4.73923160629355
"Plato Hot Chocolate","Price Cutters","Drink",0,"Product Attachment",1,4,12920,2.95,4.73923160629355
"Plato Hot Chocolate","Three for One","Drink",0,"Product Attachment",1,3,12247,2.36,4.73923160629355
"Plato Hot Chocolate","Three for One","Drink",0,"Sunday Paper",1,2,11825,2.36,4.73923160629355
"Plato Hot Chocolate","Unbeatable Price Savers","Drink",0,"Product Attachment",1,4,12436,2.36,4.73923160629355
"Plato Hot Chocolate","Wallet Savers","Drink",0,"Sunday Paper Radio TV",1,4,7995,1.77,4.73923160629355
"Plato Low Fat Apple Butter","'No Promotion","Food",0,"No Media",0,0,0,382.25,265.19826956013
"Plato Low Fat Apple Butter","Best Savings","Food",0,"Daily Paper Radio TV",1,4,5382,8.25,6.63494354512949
"Plato Low Fat Apple Butter","Cash Register Lottery","Food",0,"Daily Paper Radio TV",1,29,5559,8.25,6.63494354512949
"Plato Low Fat Apple Butter","Free For All","Food",0,"Product Attachment",1,2,12180,2.75,6.63494354512949
"Plato Low Fat Apple Butter","High Roller Savings","Food",0,"Daily Paper",1,4,10184,11,6.63494354512949
"Plato Low Fat Apple Butter","Price Winners","Food",0,"Cash Register Handout",1,4,10377,8.25,6.63494354512949
"Plato Low Fat Apple Butter","Save-It Sale","Food",0,"Product Attachment",1,3,6025,8.25,6.63494354512949
"Plato Low Fat Apple Butter","Saving Days","Food",0,"Daily Paper Radio",1,2,11836,8.25,6.63494354512949
"Plato Low Fat Apple Butter","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,8.25,6.63494354512949
"Plato Low Fat Apple Butter","Super Duper Savers","Food",0,"Daily Paper",1,1,9100,11,6.63494354512949
"Plato Low Fat Apple Butter","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,8.25,6.63494354512949
"Plato Oregano","'No Promotion","Food",1,"No Media",0,0,0,257.64,266.201061138571
"Plato Oregano","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,9.04,7.63773512357051
"Plato Oregano","Double Down Sale","Food",1,"Street Handout",1,2,9085,4.52,7.63773512357051
"Plato Oregano","High Roller Savings","Food",1,"Daily Paper",1,4,10184,6.78,7.63773512357051
"Plato Oregano","Price Cutters","Food",1,"Product Attachment",1,4,12920,6.78,7.63773512357051
"Plato Oregano","Price Destroyers","Food",1,"Sunday Paper",1,3,12144,6.78,7.63773512357051
"Plato Oregano","Price Slashers","Food",1,"Sunday Paper Radio TV",1,1,8621,4.52,7.63773512357051
"Plato Oregano","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,4.52,7.63773512357051
"Plato Oregano","Super Duper Savers","Food",1,"Daily Paper",1,1,10091,9.04,7.63773512357051
"Plato Oregano","Super Savers","Food",1,"In-Store Coupon",1,4,13466,9.04,7.63773512357051
"Plato Pepper","'No Promotion","Food",1,"No Media",0,0,0,368.52,266.201061138571
"Plato Pepper","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,19.92,7.63773512357051
"Plato Pepper","Big Promo","Food",1,"Sunday Paper",1,2,5112,6.64,7.63773512357051
"Plato Pepper","Dollar Cutters","Food",1,"Bulk Mail",1,4,14126,13.28,7.63773512357051
"Plato Pepper","Dollar Cutters","Food",1,"Daily Paper Radio TV",1,2,14418,9.96,7.63773512357051
"Plato Pepper","Green Light Days","Food",1,"Daily Paper",1,2,6627,9.96,7.63773512357051
"Plato Pepper","High Roller Savings","Food",1,"Daily Paper",1,4,10184,13.28,7.63773512357051
"Plato Pepper","Price Cutters","Food",1,"Product Attachment",1,4,12920,13.28,7.63773512357051
"Plato Pepper","Price Destroyers","Food",1,"Sunday Paper",1,3,12144,6.64,7.63773512357051
"Plato Pepper","Price Savers","Food",1,"Product Attachment",1,3,6227,9.96,7.63773512357051
"Plato Pepper","Price Slashers","Food",1,"Sunday Paper Radio TV",1,3,10044,9.96,7.63773512357051
"Plato Pepper","Super Duper Savers","Food",1,"Cash Register Handout",1,4,12950,13.28,7.63773512357051
"Plato Pepper","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,9.96,7.63773512357051
"Plato Regular Coffee","'No Promotion","Drink",0,"No Media",0,0,0,284.7,263.302557621294
"Plato Regular Coffee","Best Savings","Drink",0,"Street Handout",1,4,11401,8.76,4.73923160629355
"Plato Regular Coffee","Big Time Discounts","Drink",0,"Daily Paper",1,2,8186,10.95,4.73923160629355
"Plato Regular Coffee","Cash Register Lottery","Drink",0,"Daily Paper Radio",1,29,5986,6.57,4.73923160629355
"Plato Regular Coffee","Cash Register Lottery","Drink",0,"Daily Paper Radio TV",1,29,5559,6.57,4.73923160629355
"Plato Regular Coffee","Dollar Days","Drink",0,"Daily Paper Radio",1,3,13881,6.57,4.73923160629355
"Plato Regular Coffee","Double Down Sale","Drink",0,"Daily Paper",1,1,5596,4.38,4.73923160629355
"Plato Regular Coffee","Double Your Savings","Drink",0,"Sunday Paper Radio",1,2,5658,6.57,4.73923160629355
"Plato Regular Coffee","Go For It","Drink",0,"Radio",1,3,7302,4.38,4.73923160629355
"Plato Regular Coffee","One Day Sale","Drink",0,"Daily Paper Radio TV",1,3,13175,6.57,4.73923160629355
"Plato Regular Coffee","Price Destroyers","Drink",0,"TV",1,1,10417,6.57,4.73923160629355
"Plato Regular Coffee","Price Savers","Drink",0,"Sunday Paper Radio",1,1,11170,4.38,4.73923160629355
"Plato Regular Coffee","Price Smashers","Drink",0,"Product Attachment",1,3,13823,6.57,4.73923160629355
"Plato Regular Coffee","Sales Days","Drink",0,"Daily Paper",1,1,6271,4.38,4.73923160629355
"Plato Regular Coffee","Sales Days","Drink",0,"Daily Paper Radio TV",1,3,9771,6.57,4.73923160629355
"Plato Regular Coffee","Sales Days","Drink",0,"TV",1,3,8103,6.57,4.73923160629355
"Plato Regular Coffee","Saving Days","Drink",0,"Daily Paper Radio",1,2,11836,17.52,4.73923160629355
"Plato Regular Coffee","Shelf Emptiers","Drink",0,"Bulk Mail",1,2,11786,10.95,4.73923160629355
"Plato Regular Coffee","Shelf Emptiers","Drink",0,"Street Handout",1,4,13734,4.38,4.73923160629355
"Plato Regular Coffee","Super Savers","Drink",0,"In-Store Coupon",1,4,13466,4.38,4.73923160629355
"Plato Regular Coffee","Super Savers","Drink",0,"Sunday Paper Radio",1,2,6476,8.76,4.73923160629355
"Plato Salt","'No Promotion","Food",1,"No Media",0,0,0,127.89,266.201061138571
"Plato Salt","Best Savings","Food",1,"Radio",1,4,13141,5.88,7.63773512357051
"Plato Salt","Big Promo","Food",1,"Sunday Paper",1,2,5112,4.41,7.63773512357051
"Plato Salt","Big Time Savings","Food",1,"Sunday Paper Radio",1,4,10132,7.35,7.63773512357051
"Plato Salt","Dollar Cutters","Food",1,"Daily Paper Radio TV",1,2,14418,4.41,7.63773512357051
"Plato Salt","Dollar Days","Food",1,"Sunday Paper",1,1,14304,4.41,7.63773512357051
"Plato Salt","Green Light Days","Food",1,"Daily Paper",1,2,6627,4.41,7.63773512357051
"Plato Salt","Mystery Sale","Food",1,"Bulk Mail",1,2,8497,2.94,7.63773512357051
"Plato Salt","Price Cutters","Food",1,"Cash Register Handout",1,3,14552,2.94,7.63773512357051
"Plato Salt","Sales Days","Food",1,"Daily Paper Radio TV",1,3,9771,7.35,7.63773512357051
"Plato Salt","Save-It Sale","Food",1,"Daily Paper Radio TV",1,3,8937,2.94,7.63773512357051
"Plato Salt","Save-It Sale","Food",1,"Product Attachment",1,3,6025,4.41,7.63773512357051
"Plato Salt","Two Day Sale","Food",1,"Sunday Paper",1,3,12688,4.41,7.63773512357051
"Plato Salt","Two Day Sale","Food",1,"Sunday Paper Radio TV",1,2,10030,2.94,7.63773512357051
"Plato Salt","You Save Days","Food",1,"Bulk Mail",1,4,13181,11.76,7.63773512357051
"Plato Sesame Oil","'No Promotion","Food",0,"No Media",0,0,0,149,265.19826956013
"Plato Sesame Oil","Bag Stuffers","Food",0,"In-Store Coupon",1,3,11589,5.96,6.63494354512949
"Plato Sesame Oil","Big Promo","Food",0,"Cash Register Handout",1,2,12388,4.47,6.63494354512949
"Plato Sesame Oil","Big Time Savings","Food",0,"Product Attachment",1,2,6973,2.98,6.63494354512949
"Plato Sesame Oil","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,2.98,6.63494354512949
"Plato Sesame Oil","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,4.47,6.63494354512949
"Plato Sesame Oil","Dimes Off","Food",0,"Daily Paper Radio TV",1,2,9647,4.47,6.63494354512949
"Plato Sesame Oil","Dollar Cutters","Food",0,"Daily Paper Radio TV",1,2,14418,4.47,6.63494354512949
"Plato Sesame Oil","Green Light Days","Food",0,"Street Handout",1,2,13342,4.47,6.63494354512949
"Plato Sesame Oil","Price Cutters","Food",0,"Product Attachment",1,4,12920,5.96,6.63494354512949
"Plato Sesame Oil","Price Destroyers","Food",0,"Sunday Paper Radio",1,4,11505,5.96,6.63494354512949
"Plato Sesame Oil","Price Savers","Food",0,"Cash Register Handout",1,3,12820,5.96,6.63494354512949
"Plato Sesame Oil","Price Winners","Food",0,"Cash Register Handout",1,4,10377,4.47,6.63494354512949
"Plato Sesame Oil","Sales Days","Food",0,"Daily Paper Radio TV",1,3,9771,4.47,6.63494354512949
"Plato Sesame Oil","Sales Galore","Food",0,"Product Attachment",1,3,14908,4.47,6.63494354512949
"Plato Sesame Oil","Save-It Sale","Food",0,"Daily Paper Radio TV",1,3,8937,4.47,6.63494354512949
"Plato Sesame Oil","Super Duper Savers","Food",0,"Daily Paper",1,1,9100,5.96,6.63494354512949
"Plato Sesame Oil","Super Savers","Food",0,"Cash Register Handout",1,4,7151,5.96,6.63494354512949
"Plato Sesame Oil","Super Savers","Food",0,"TV",1,4,11498,1.49,6.63494354512949
"Plato Sesame Oil","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,5.96,6.63494354512949
"Plato Sesame Oil","Weekend Markdown","Food",0,"Sunday Paper Radio TV",1,2,6751,2.98,6.63494354512949
"Plato Strawberry Jam","'No Promotion","Food",1,"No Media",0,0,0,117.37,266.201061138571
